27,91,8,96,13
33,52,17,73,23
9,35,11,52,61
4,98,71,100,28
40,18,6,97,16
4,78,89,13,17
7,94,14,76,82
20,2,44,35,32
29,70,48,9,22
51,62,67,95,12
84,58,11,54,12
12,87,41,61,46
56,100,89,4,70
90,85,24,2,64
28,90,43,23,10
78,95,91,89,66
43,88,26,48,74
20,50,97,26,7
8,4,21,74,62
46,88,28,91,91
90,72,38,78,59
1,22,47,100,32
94,67,28,51,39
95,36,60,40,44
40,59,7,97,85
24,54,34,60,73
20,97,85,79,47
13,18,87,48,39
61,94,10,81,42
39,51,25,100,22
61,60,19,77,36
71,96,48,85,32
43,17,87,57,95
18,72,11,80,6
26,1,45,72,22
20,6,80,4,94
9,93,61,79,76
100,96,91,76,42
98,55,86,6,78
13,39,16,95,5
1,26,90,87,100
87,58,73,31,30
33,64,6,89,36
17,7,31,47,56
43,53,93,100,59
11,35,98,41,63
86,84,33,39,56
52,31,82,12,50
13,57,100,57,41
5,83,42,84,51
16,34,26,37,32
16,10,29,32,44
82,64,58,43,11
49,75,65,36,85
61,28,77,19,60
95,7,74,17,14
89,39,8,29,57
50,55,24,87,24
72,57,22,83,20
48,92,26,69,86
68,73,84,48,53
30,37,99,69,53
1,33,9,85,83
47,50,43,86,32
62,7,1,35,39
57,100,51,73,25
78,63,81,99,60
19,74,43,26,55
40,82,91,63,39
32,8,16,51,57
20,55,100,26,44
31,7,99,53,97
52,63,13,82,78
90,65,36,86,74
7,50,7,27,42
34,5,78,94,29
47,5,67,47,94
61,82,93,38,77
35,4,21,27,68
96,31,58,4,21
31,42,86,61,18
70,86,71,97,63
66,49,42,30,68
57,91,75,55,35
44,55,28,6,97
28,30,68,75,55
7,57,80,78,97
99,59,90,53,26
67,32,45,3,13
72,58,18,64,15
68,16,67,13,1
91,75,72,84,47
86,69,68,6,14
67,82,27,85,70
90,75,25,22,14
77,42,74,67,47
11,19,94,40,80
91,99,45,65,33
23,55,96,76,25
13,18,96,20,88
88,26,56,96,24
56,33,14,63,38
14,32,48,22,51
28,31,62,68,80
63,86,39,34,75
54,55,38,29,34
13,52,92,91,55
76,15,15,52,66
93,54,56,77,23
2,19,42,85,77
31,55,73,95,29
21,23,71,87,23
96,92,82,5,19
80,99,1,76,24
13,51,18,27,13
46,3,99,32,77
23,24,69,14,74
73,33,33,8,23
42,23,9,93,15
73,34,14,46,10
17,56,35,3,55
94,68,35,17,29
46,92,49,44,17
82,37,4,50,12
13,18,93,100,82
31,23,82,10,47
11,68,58,83,16
89,35,15,30,17
77,88,84,77,28
71,23,42,78,17
6,77,45,16,86
72,63,30,2,76
4,30,3,90,5
19,53,35,76,84
28,16,35,35,15
1,76,28,39,2
44,23,48,8,7
90,54,78,97,87
68,53,28,44,6
69,10,73,91,38
98,57,54,60,80
97,30,2,37,77
20,84,25,35,35
34,100,50,67,56
41,60,55,3,61
7,2,49,51,29
14,78,14,99,91
92,21,90,49,88
40,85,100,64,31
74,15,51,4,34
47,64,66,97,52
74,96,3,93,8
30,13,33,45,65
25,87,93,43,81
67,98,20,17,26
66,82,34,78,5
56,74,23,84,1
66,100,42,27,17
41,58,9,8,13
24,48,48,93,67
22,87,80,75,35
5,86,72,15,7
20,34,90,68,4
59,10,57,90,98
25,73,54,40,32
2,25,70,97,14
96,71,98,22,16
23,2,100,44,23
63,7,20,90,39
78,98,59,71,72
64,100,45,53,12
57,33,84,87,92
61,66,69,60,22
42,1,35,61,74
40,59,100,46,10
37,50,63,99,24
62,91,92,81,64
95,26,34,68,42
15,78,49,48,2
85,24,20,37,60
41,56,13,62,37
25,87,81,2,74
57,21,18,89,19
100,28,35,48,81
35,57,5,58,99
91,50,25,28,99
58,53,62,85,87
17,51,64,21,1
11,93,40,87,83
82,26,43,77,39
25,14,62,38,2
46,45,35,89,86
87,79,24,91,60
41,37,52,37,62
38,21,54,87,56
29,61,9,35,50
19,67,76,14,85
24,77,76,53,47
31,31,27,30,60
46,91,43,21,45
15,25,70,64,99
96,54,94,45,80
29,97,38,66,90
23,23,36,37,100
16,28,44,87,74
40,8,31,37,13
86,100,81,90,94
8,42,34,47,40
44,40,22,8,77
27,26,60,34,80
97,34,34,21,62
48,41,85,97,51
18,44,68,74,43
12,15,31,94,26
78,8,43,32,46
15,22,94,35,25
54,96,70,53,53
89,27,77,52,62
84,68,33,28,77
12,24,91,85,98
15,88,18,21,31
23,67,65,29,27
96,92,3,75,35
10,77,69,26,14
67,98,27,14,25
1,56,86,91,64
22,1,61,75,61
59,63,38,95,33
40,34,50,42,32
33,27,37,40,65
85,47,77,45,15
30,97,25,97,95
9,26,13,22,79
74,90,25,52,14
53,8,45,79,35
56,66,60,73,53
12,75,92,97,60
78,46,39,69,94
48,13,19,66,45
18,73,93,48,49
28,1,6,81,44
88,44,87,33,93
64,74,81,36,92
57,1,28,32,78
47,37,98,79,62
74,81,91,54,54
40,35,14,95,1
33,8,97,75,45
44,72,59,52,21
51,23,72,43,32
61,43,6,15,65
68,83,11,78,24
18,44,45,65,48
45,77,38,34,29
100,10,32,70,96
80,28,56,15,41
62,67,88,5,73
13,64,32,85,79
85,58,70,98,96
45,34,35,83,96
10,45,27,79,36
7,12,37,19,39
99,19,99,41,69
99,33,39,7,96
87,62,23,96,27
2,59,8,16,59
75,73,64,4,52
41,85,12,89,9
91,57,56,56,61
1,23,41,52,7
60,89,81,28,22
7,93,75,27,32
29,6,81,76,9
74,42,91,97,61
95,62,13,67,70
69,61,65,5,57
45,91,57,77,22
41,32,26,6,51
47,98,70,74,82
14,75,91,81,71
22,23,37,39,60
56,11,54,96,56
98,81,69,31,21
46,33,13,31,5
36,19,40,56,27
19,90,67,39,5
14,87,15,30,77
59,51,54,88,34
25,8,99,62,16
46,65,89,30,38
65,45,82,60,92
31,23,77,10,74
2,3,90,88,31
2,30,48,54,43
79,22,46,19,10
46,81,52,21,83
92,70,41,95,21
47,61,78,57,65
60,32,76,5,78
52,82,3,21,64
63,80,14,73,45
71,72,16,78,90
72,3,89,15,59
35,24,76,1,57
25,33,78,81,24
28,9,4,97,22
69,42,89,23,44
96,13,13,62,4
37,83,13,28,36
78,16,14,78,52
53,73,25,29,84
83,99,14,50,94
34,74,39,32,79
67,51,20,49,3
74,52,37,62,87
34,37,74,13,98
55,97,60,69,76
43,94,11,22,66
5,57,65,88,98
13,88,33,65,84
62,16,33,76,96
81,95,4,50,49
97,84,45,21,17
4,85,56,44,24
79,97,1,23,72
21,46,21,9,24
32,87,76,88,55
12,80,53,1,54
39,18,12,19,36
40,22,36,40,80
96,97,7,73,52
96,14,25,27,57
56,100,28,39,41
75,53,6,1,42
78,72,18,54,55
40,56,90,67,69
30,81,93,49,89
66,72,35,95,29
8,42,98,92,82
14,6,7,37,8
13,32,67,23,39
20,20,61,64,77
8,27,17,52,100
64,20,38,46,57
40,46,8,83,57
16,66,53,48,13
25,87,40,40,27
95,14,21,23,100
49,30,64,75,59
54,33,87,31,79
2,12,55,73,61
100,46,16,97,92
7,62,75,76,9
54,15,53,91,23
7,3,19,4,47
80,51,17,100,75
57,33,1,89,14
62,54,47,38,97
92,99,96,35,63
50,1,77,13,7
38,91,35,63,91
100,52,43,81,63
37,55,34,60,52
65,66,72,30,65
97,96,47,52,64
60,35,5,69,45
54,99,32,95,29
73,21,77,16,93
53,67,48,92,24
72,80,5,24,22
11,37,79,35,75
18,48,70,23,78
69,30,5,95,76
14,31,20,20,9
12,72,74,67,82
98,94,35,6,64
64,97,81,64,24
26,54,30,86,52
17,52,44,96,23
5,99,86,83,87
5,73,34,5,35
81,36,99,8,26
85,34,43,15,11
75,93,37,68,7
74,73,69,69,3
64,4,45,87,55
9,44,91,20,68
20,39,81,13,61
84,58,12,62,68
13,75,3,43,22
75,39,93,23,28
75,54,4,92,85
53,29,80,66,86
27,34,30,56,94
33,15,19,12,24
2,20,7,27,68
96,48,7,19,83
65,70,99,53,52
67,77,6,19,44
24,13,39,99,44
10,39,83,35,14
75,15,28,86,53
73,75,48,30,75
20,33,43,68,58
36,76,39,100,29
53,93,99,79,25
13,59,35,34,79
34,1,84,22,9
4,11,55,66,70
71,100,7,39,66
81,99,92,65,29
32,96,53,82,91
73,69,12,33,28
84,27,93,6,7
69,66,76,7,41
26,24,35,12,26
48,34,83,59,21
55,48,52,50,84
58,98,51,52,99
33,52,1,71,39
22,100,15,64,32
76,7,64,12,1
52,72,31,44,84
24,37,92,35,75
85,33,66,30,40
48,19,83,54,28
2,31,98,31,6
99,74,36,5,45
15,21,2,33,32
42,29,54,37,51
72,30,73,70,45
73,18,70,65,94
49,7,88,34,92
99,7,56,99,26
12,92,54,92,6
19,29,63,44,24
25,63,74,32,15
100,65,12,100,74
18,52,60,16,44
34,26,12,84,93
61,21,95,56,95
7,73,8,50,27
69,25,66,22,96
87,44,30,93,11
82,99,65,45,73
73,61,86,89,97
82,27,98,33,49
14,67,77,7,14
29,59,50,74,45
45,17,59,93,70
31,98,20,7,14
32,98,17,29,34
12,77,73,43,63
61,36,9,20,96
39,6,75,41,66
76,83,25,40,69
26,59,9,49,76
17,27,40,65,5
35,2,73,90,27
29,78,67,62,5
75,6,3,66,47
69,83,34,6,33
51,15,73,38,37
92,39,79,5,47
59,100,69,52,40
42,2,29,38,95
40,90,54,39,71
56,18,89,64,51
67,15,30,48,65
100,29,84,85,53
68,46,96,88,61
48,62,93,46,75
99,62,6,65,33
60,95,37,21,86
21,78,59,93,44
60,40,35,56,24
8,47,39,64,58
1,12,73,35,24
62,7,64,84,86
26,44,76,4,89
64,100,88,49,43
38,6,67,96,39
74,64,73,70,12
28,64,78,91,9
89,77,39,78,45
59,17,15,36,93
38,78,17,48,92
91,52,35,70,23
80,65,48,33,29
46,29,86,44,100
93,19,31,86,78
84,37,30,27,92
67,20,53,17,46
24,13,34,98,90
12,50,11,86,9
63,11,67,36,93
95,36,46,98,62
84,66,10,38,92
61,9,16,74,56
85,4,96,65,13
60,41,48,27,82
10,54,35,58,54
8,61,8,17,35
50,30,56,12,8
90,71,89,67,75
84,86,70,80,61
36,3,34,17,67
86,68,99,93,30
37,45,67,99,7
74,25,88,51,45
28,90,44,31,20
73,8,42,73,85
70,61,9,61,90
3,9,5,63,67
39,87,2,16,68
86,46,88,55,24
38,43,9,14,20
80,34,68,56,33
55,40,13,23,76
85,99,16,5,70
89,43,56,71,72
96,88,10,7,34
81,20,71,91,32
24,4,33,12,88
40,5,73,92,65
27,100,95,83,100
9,35,79,56,20
87,82,41,54,36
61,58,2,44,27
53,60,70,43,71
67,2,31,39,48
68,3,70,14,29
27,99,5,16,16
4,5,49,57,42
62,66,85,78,10
87,76,84,89,100
1,33,73,64,88
6,31,36,76,67
53,43,11,7,46
14,61,92,27,99
94,43,81,32,60
74,19,73,98,21
94,13,77,95,90
98,38,86,39,6
57,52,85,26,84
50,38,8,27,6
52,83,62,48,51
3,2,75,24,45
65,20,23,36,59
47,8,59,88,25
97,100,56,82,8
41,70,25,78,84
85,82,82,48,1
65,29,39,65,68
65,47,4,91,66
48,51,40,37,53
37,71,70,33,63
40,71,55,20,91
65,30,49,94,82
63,40,83,100,53
57,45,9,14,94
91,78,65,100,53
49,12,52,73,37
76,21,83,2,38
50,56,68,33,49
88,5,20,23,55
79,83,95,97,77
67,17,74,6,82
65,89,56,6,49
5,29,38,4,43
62,60,22,29,7
38,14,45,26,73
69,65,5,10,32
41,59,60,86,16
87,59,88,24,25
2,44,32,37,62
99,53,5,58,35
45,47,12,14,11
22,2,85,24,70
52,3,11,66,18
96,94,93,89,54
29,84,54,84,64
11,68,75,81,100
39,54,64,26,14
48,45,98,84,3
96,16,51,7,7
45,67,68,21,87
99,44,30,37,60
75,79,25,79,57
68,87,64,19,27
80,60,88,97,35
34,75,36,35,94
85,40,46,8,13
46,91,94,74,67
5,79,8,46,58
13,12,86,7,94
28,40,59,67,72
1,46,82,52,43
32,7,81,7,10
47,13,70,88,17
66,45,14,31,76
51,54,85,82,98
16,41,12,81,1
51,27,92,71,49
65,25,70,76,74
20,38,84,5,38
51,84,70,11,98
79,53,78,78,8
68,69,10,35,14
56,34,99,10,22
31,42,92,99,93
2,44,57,40,29
21,11,24,58,69
97,79,70,1,20
15,66,39,66,53
63,89,80,14,30
19,63,8,66,100
54,77,44,21,41
13,53,91,7,23
67,34,66,86,94
12,94,63,83,75
86,51,17,75,41
80,6,71,52,47
56,39,26,68,76
80,26,42,37,97
47,64,28,72,80
26,28,8,63,95
97,30,38,61,39
46,3,43,18,70
21,14,76,61,24
8,57,34,50,55
76,76,37,5,82
86,34,82,49,37
96,71,53,26,87
8,38,25,20,41
28,12,23,40,95
96,81,77,91,14
9,7,16,87,10
55,89,51,75,77
98,84,33,28,15
68,4,72,34,83
60,77,49,64,75
74,68,79,19,16
88,71,78,28,48
37,63,35,70,75
14,100,3,3,67
94,19,15,13,43
21,19,68,52,6
94,3,69,47,100
43,86,41,92,90
41,58,36,27,40
87,100,96,13,39
10,41,56,5,49
8,72,72,69,78
71,94,26,81,9
53,50,12,69,7
18,55,21,10,6
32,94,92,75,1
9,25,13,17,68
50,6,93,45,43
86,91,87,16,45
15,53,66,57,88
92,55,3,33,74
53,53,90,60,45
68,92,100,7,60
51,16,69,60,87
12,25,73,66,71
93,98,43,32,85
83,46,19,55,43
97,65,87,96,86
78,24,65,66,24
54,68,53,26,44
14,44,62,32,46
79,31,63,19,39
15,89,32,38,78
92,45,13,86,64
20,96,18,74,72
98,52,74,49,66
88,28,79,56,59
74,82,82,10,67
64,13,49,59,31
82,79,47,24,89
42,3,95,30,52
15,94,56,43,45
100,49,80,25,51
46,68,27,40,37
67,62,90,54,53
88,50,69,50,88
15,16,74,16,16
54,51,31,89,90
94,10,15,2,38
89,73,95,57,40
80,92,47,77,39
94,41,21,26,70
34,22,81,89,29
58,81,21,28,65
12,39,72,28,4
5,62,84,55,48
49,59,57,25,44
86,65,20,35,68
84,77,13,43,59
79,39,6,8,42
67,77,40,9,14
39,79,50,12,67
49,57,52,100,1
54,64,55,14,48
25,3,92,34,75
63,94,72,61,22
41,36,69,100,15
45,14,75,57,68
67,57,65,65,58
98,70,22,32,20
93,95,75,40,56
59,29,92,18,22
16,96,35,6,81
55,33,53,72,36
69,2,38,67,79
30,80,85,95,29
67,45,1,60,77
46,87,80,21,38
90,34,71,37,1
85,97,1,17,21
37,64,17,82,99
96,93,71,39,21
3,28,93,50,30
46,45,53,33,8
52,67,2,82,75
2,26,94,64,77
27,56,96,57,56
41,89,26,31,63
66,45,42,63,31
39,92,94,61,13
78,46,92,98,23
59,47,84,92,35
33,72,93,72,62
68,19,27,28,28
46,84,87,76,88
100,79,98,82,8
62,60,66,78,88
73,31,65,85,70
20,11,78,74,67
72,65,69,84,63
5,68,25,44,56
59,25,31,62,64
23,64,93,99,12
84,32,10,14,11
44,95,53,4,6
19,97,29,71,92
5,37,75,70,81
60,36,43,29,94
28,38,14,25,1
34,49,6,52,21
71,11,58,46,86
35,78,69,25,43
65,80,66,80,31
73,70,57,63,18
33,13,58,87,46
68,97,33,7,1
92,59,8,9,77
91,58,18,3,48
40,29,21,33,72
10,3,66,98,61
56,8,80,50,49
74,26,25,67,10
85,8,45,64,37
31,49,14,35,60
95,73,9,99,36
1,27,76,41,3
31,62,63,94,39
66,90,96,78,30
56,78,33,34,14
48,95,93,10,95
95,79,76,100,85
36,84,27,69,52
93,100,95,61,62
60,89,18,60,11
41,81,59,54,42
73,12,29,13,85
98,48,43,2,79
42,22,92,68,78
40,49,89,73,61
90,85,55,27,64
8,11,70,84,13
63,29,37,36,86
50,100,84,51,72
24,17,92,75,44
41,94,36,95,66
91,34,73,91,27
7,82,66,35,9
4,14,87,41,88
37,77,64,27,71
59,84,29,10,48
90,50,46,65,32
12,60,36,42,68
27,15,3,35,93
76,33,53,36,53
9,27,39,92,70
90,12,1,100,28
95,81,2,9,3
99,7,84,93,100
97,4,47,27,15
78,69,43,51,22
83,72,41,31,99
86,58,36,50,48
78,22,60,90,3
69,76,26,71,26
97,68,55,5,61
32,29,89,75,83
25,80,51,16,92
89,39,82,61,28
99,1,35,54,80
84,11,4,66,1
34,75,99,96,90
72,88,56,96,71
100,81,66,6,67
21,22,96,90,18
23,19,17,62,36
13,5,83,70,84
30,69,72,73,35
12,42,72,49,36
92,97,25,19,33
81,38,88,76,97
31,11,10,45,85
52,95,85,70,28
23,89,65,59,36
57,26,29,54,53
21,92,8,88,36
90,11,23,14,11
96,33,11,81,45
37,60,20,38,47
90,16,93,87,34
2,49,20,72,99
75,18,73,63,39
33,2,10,30,13
12,95,22,2,48
15,76,46,20,41
46,1,30,86,26
57,25,30,42,23
37,43,99,29,61
49,20,34,1,72
83,30,88,48,68
80,65,77,16,27
65,29,83,56,87
85,55,82,15,86
35,72,15,41,9
3,42,56,11,83
3,39,40,97,87
6,63,12,4,26
100,41,77,50,11
34,65,42,19,76
19,3,65,99,32
94,13,76,10,68
80,63,31,34,36
7,19,47,51,16
40,15,14,61,85
37,10,62,2,65
42,59,91,67,73
17,90,77,58,47
25,83,94,4,87
89,86,67,93,19
52,17,38,33,74
66,69,18,33,37
21,36,28,36,36
36,11,69,43,72
9,61,63,27,73
48,16,48,49,21
14,12,28,82,58
44,22,25,29,55
19,23,55,80,96
46,79,28,3,99
37,58,59,81,25
47,86,37,2,1
30,63,68,69,36
86,24,61,12,31
33,44,98,96,49
84,15,32,91,82
97,70,98,79,24
29,39,88,57,29
81,90,57,58,57
41,80,54,55,6
11,14,39,29,65
95,13,71,28,23
61,20,36,40,23
75,58,54,98,7
34,54,6,52,37
44,97,74,16,99
60,32,7,74,67
63,12,80,18,99
80,36,67,50,23
83,12,61,13,31
84,35,40,10,87
1,4,38,11,22
93,29,93,68,34
90,91,98,81,9
46,4,87,35,65
40,44,49,29,38
18,38,66,12,56
99,50,27,6,42
17,79,46,32,79
73,61,83,23,100
44,34,5,81,8
63,53,64,55,12
44,3,68,84,55
44,80,31,30,80
25,35,15,99,41
64,61,9,37,77
100,2,16,93,35
87,61,3,29,34
97,21,91,72,53
28,57,16,50,42
80,86,32,84,62
59,59,73,61,4
79,59,44,38,62
38,94,77,27,78
87,63,23,40,90
56,2,79,76,87
80,60,21,47,76
88,86,87,43,64
4,42,87,33,84
70,35,53,55,100
14,15,98,5,22
84,35,78,12,84
6,81,60,42,62
84,83,85,9,45
70,51,76,95,58
69,47,40,24,20
48,2,49,11,21
95,20,50,94,52
96,57,56,94,78
90,95,37,51,69
33,45,48,20,7
72,78,40,100,99
12,21,85,81,88
95,2,55,59,19
3,2,93,30,84
84,57,78,70,55
59,74,27,55,24
95,24,91,50,50
92,80,2,53,11
5,88,26,7,73
2,56,24,41,34
44,6,92,83,2
75,4,12,53,3
43,62,82,87,38
89,5,74,93,51
94,57,56,74,5
4,84,51,58,8
8,91,77,75,24
60,56,78,90,88
53,86,29,37,73
79,23,89,30,61
41,22,8,31,9
28,27,14,75,13
45,75,35,27,78
50,95,20,42,79
24,93,36,17,66
64,22,73,79,14
90,37,9,75,6
99,53,98,51,79
50,100,16,97,88
87,39,3,66,19
95,43,70,98,61
64,46,39,33,27
53,89,60,34,61
76,49,28,2,14
51,42,15,8,100
36,34,93,33,16
3,74,7,56,29
88,48,64,99,68
78,40,99,25,37
70,10,96,51,16
8,37,96,32,2
53,22,66,54,77
41,98,56,70,38
17,69,28,43,100
7,23,1,62,68
1,78,9,6,97
97,3,62,61,61
21,25,47,44,74
26,63,20,28,17
6,97,56,25,71
43,52,86,7,73
76,37,36,17,79
66,71,50,71,11
16,88,2,56,98
21,27,2,84,18
1,46,44,90,95
60,31,23,88,16
16,29,60,46,34
99,99,67,45,12
76,74,12,5,48
16,84,67,29,3
79,98,8,82,95
45,3,12,94,63
36,58,67,43,39
56,81,53,21,26
96,24,41,39,41
28,80,65,12,97
31,27,54,94,100
93,68,93,17,14
61,26,54,4,59
3,72,7,88,84
25,31,77,54,22
29,58,82,51,44
64,73,17,94,51
3,91,95,46,36
94,93,39,34,49
55,56,13,88,80
33,42,44,38,90
68,96,41,14,57
72,31,52,11,21
86,34,52,24,60
70,96,47,93,84
48,4,79,89,99
45,41,93,69,61
91,97,90,26,56
62,59,43,10,55
11,74,76,43,39
53,23,48,98,50
44,38,41,10,96
9,13,90,2,31
26,42,48,66,50
72,86,33,48,3
62,62,73,85,31
33,41,43,13,41
53,77,38,9,12
58,75,61,13,75
66,48,33,58,63
63,52,78,47,32
72,65,10,33,4
95,85,21,40,87
19,68,56,43,78
68,12,62,92,99
34,65,64,74,64
20,18,53,57,17
19,46,53,59,76
26,25,81,57,55
70,58,45,20,11
34,90,90,56,12
59,57,30,33,94
71,34,25,18,31
76,69,14,41,24
86,17,50,15,91
20,84,58,37,4
40,37,24,31,100
53,37,15,4,92
23,33,55,83,34
37,21,24,7,22
3,83,58,11,66
8,21,19,42,100
25,40,5,94,5
39,8,78,97,90
50,8,44,59,73
12,73,46,46,41
22,56,14,99,89
3,82,85,5,34
100,24,89,20,71
14,65,70,86,93
47,57,40,47,59
32,15,31,65,80
79,58,67,56,67
87,25,19,61,74
99,61,94,29,9
44,29,38,15,71
11,99,58,72,76
96,79,4,5,4
99,88,40,80,65
11,22,66,90,75
21,44,58,72,19
100,59,32,3,85
46,48,45,66,13
55,32,19,31,61
32,93,72,26,47
10,8,44,26,7
24,91,66,69,15
38,6,76,40,76
59,37,4,28,60
56,53,73,47,74
29,76,41,96,78
91,42,87,2,67
44,48,30,3,85
95,34,4,28,64
82,65,10,49,72
3,5,22,70,89
47,13,100,37,68
4,75,42,97,43
24,91,9,7,84
73,9,89,65,52
9,93,95,4,46
54,52,30,33,64
86,50,35,74,27
88,80,44,30,98
92,41,73,94,74
96,86,1,73,96
31,65,91,23,32
62,41,49,1,3
66,50,60,42,71
53,49,28,68,28
68,14,89,8,65
2,81,17,56,73
24,86,53,52,23
54,53,83,25,4
60,50,3,85,99
70,50,25,28,99
100,60,40,33,9
4,25,51,2,95
95,70,47,22,96
88,19,81,30,59
24,37,48,78,21
42,46,14,91,94
37,42,60,14,61
95,91,50,37,21
40,91,36,90,52
40,27,74,28,88
45,67,59,10,23
72,100,61,1,88
94,35,45,87,15
36,88,44,41,35
41,70,34,14,11
46,12,19,34,89
48,60,77,27,50
33,43,13,7,4
82,99,71,36,7
66,53,35,57,72
79,82,18,15,75
18,98,52,8,100
5,85,79,90,27
23,44,35,58,1
51,17,70,89,22
29,52,11,63,94
84,22,45,38,50
72,68,97,52,9
3,66,6,17,40
31,69,11,31,32
23,5,61,86,56
85,4,13,79,61
81,24,9,60,79
57,57,20,31,26
83,44,2,84,92
61,79,78,95,36
78,10,100,100,42
8,17,26,93,2
2,84,42,83,5
74,57,6,32,22
60,83,85,64,68
82,8,72,42,78
50,99,82,52,99
6,67,83,23,9
75,83,69,59,66
13,39,55,33,5
4,92,60,73,88
43,21,88,67,23
4,83,48,59,71
32,94,55,70,80
13,15,91,15,98
3,83,7,66,97
35,42,62,4,27
46,26,69,31,34
40,83,81,33,56
79,44,51,26,3
35,11,16,37,57
97,29,11,84,88
75,49,18,11,5
55,67,66,62,31
100,80,51,9,9
83,32,84,21,47
43,13,42,88,7
1,13,49,97,95
33,42,40,44,87
67,27,9,88,11
7,26,62,36,89
12,58,81,8,40
80,53,93,77,47
47,29,86,69,21
94,84,67,61,77
63,36,18,11,27
45,91,30,71,44
90,27,98,96,97
20,68,84,67,16
61,47,86,48,42
18,97,4,20,13
78,32,23,6,50
35,25,57,50,31
94,85,24,48,51
69,68,97,71,35
47,58,87,96,67
71,90,60,100,81
41,2,14,22,33
77,74,73,66,83
100,42,84,61,65
72,36,3,7,9
14,52,60,62,72
95,3,61,72,65
90,56,95,68,50
54,10,1,42,92
33,19,39,64,57
75,17,29,94,8
12,98,25,92,78
86,76,23,58,16
32,56,97,5,29
18,35,61,38,47
6,6,16,39,70
83,43,72,68,14
9,38,66,90,88
76,41,71,33,22
51,28,94,27,38
17,62,41,4,97
51,80,45,31,56
70,79,37,45,7
26,4,2,66,78
49,9,95,47,63
64,52,97,50,83
9,95,54,45,2
56,9,53,85,49
99,70,63,84,90
38,4,3,85,21
81,90,53,44,98
5,95,62,65,28
69,8,79,34,68
62,41,88,75,23
30,82,61,35,81
94,52,77,53,56
70,7,86,6,68
89,47,40,18,30
23,53,92,16,33
91,82,76,88,94
16,54,73,65,73
51,78,25,41,100
98,31,19,12,53
83,88,35,21,50
88,31,17,44,64
16,91,54,7,39
7,31,96,62,37
35,12,80,97,95
36,92,47,11,98
85,83,98,13,22
44,44,17,54,41
90,88,71,76,30
54,91,52,52,7
81,33,31,34,67
23,29,88,25,49
57,24,65,61,70
93,30,76,75,65
81,24,100,82,7
28,69,23,73,67
83,34,70,11,38
34,20,68,2,85
31,78,11,61,63
9,24,77,14,62
82,36,36,88,72
76,83,93,33,39
64,34,30,81,48
41,31,100,50,23
30,33,80,83,94
69,52,59,16,53
39,57,54,50,52
78,70,44,68,35
76,6,25,23,3
76,29,68,78,37
89,57,74,45,11
76,92,48,88,13
93,86,92,43,41
72,35,90,4,93
45,39,25,28,33
66,37,14,19,57
6,95,83,33,56
54,3,75,63,70
93,96,61,26,96
78,6,50,88,46
45,100,51,2,37
41,65,97,14,23
32,93,12,16,56
70,14,88,83,60
91,6,66,83,91
49,27,4,62,42
54,38,96,55,3
92,93,70,93,64
11,55,60,43,40
19,75,60,4,52
38,45,31,74,62
22,17,68,90,45
15,90,94,56,17
73,62,100,47,18
70,65,49,95,99
82,31,33,20,25
64,86,83,53,43
23,16,1,81,41
50,34,56,44,4
34,4,17,2,42
7,94,16,30,34
10,94,78,90,34
61,3,66,46,40
87,19,89,46,40
98,60,20,10,86
75,88,93,38,73
71,70,10,63,41
94,16,5,89,41
29,34,19,72,69
29,54,70,32,88
31,30,46,77,12
81,68,54,90,36
89,31,96,93,66
1,56,77,5,33
69,21,36,78,89
69,17,65,81,90
33,80,91,26,47
51,79,2,77,43
76,71,16,4,48
56,21,92,8,17
21,35,95,93,55
69,14,29,59,50
98,43,13,59,21
10,86,12,96,10
55,53,80,51,23
2,55,82,88,22
17,45,26,12,99
81,73,42,9,70
25,31,88,40,99
95,69,94,1,71
63,59,38,95,90
13,97,6,18,25
74,100,28,66,23
65,60,83,93,49
29,62,15,26,100
84,24,40,40,51
15,63,95,40,44
80,36,28,8,43
29,40,53,5,4
97,48,9,6,53
74,66,99,95,1
29,28,89,13,81
91,82,62,79,56
49,39,52,86,93
2,84,40,40,55
54,55,40,28,22
80,52,4,57,61
9,33,9,45,45
42,24,7,34,8
65,63,3,84,60
87,59,45,8,72
34,68,50,26,54
87,29,16,15,99
97,3,13,32,67
8,54,14,89,78
30,31,76,52,8
20,30,75,68,47
41,30,43,78,32
38,65,45,77,17
59,60,9,41,22
74,60,96,58,13
26,51,12,72,98
57,21,4,80,2
34,44,82,18,73
17,59,7,29,72
20,11,6,87,60
4,70,29,24,14
93,48,37,80,63
46,72,47,30,92
62,87,23,66,2
74,88,31,63,91
17,85,71,68,53
78,13,41,52,30
77,6,40,9,81
19,36,95,87,7
8,35,48,73,6
91,76,44,16,47
20,60,68,71,69
91,18,54,79,23
33,36,5,91,2
11,44,97,67,75
82,75,11,50,69
59,15,18,56,37
30,83,13,75,89
74,1,95,1,90
49,74,98,59,59
96,8,69,40,69
58,56,73,64,82
38,54,15,70,10
13,66,68,94,95
24,85,42,45,42
47,51,74,43,24
78,83,98,63,30
28,82,61,14,76
69,45,70,66,74
15,91,91,69,47
17,36,2,11,61
32,66,80,98,57
21,32,60,83,2
38,7,70,13,74
25,89,69,82,44
33,70,11,12,31
4,68,52,43,31
24,88,27,14,71
100,13,37,21,16
11,76,43,94,71
10,63,46,44,59
36,40,86,4,34
52,42,66,43,77
59,26,46,96,99
11,18,7,70,42
